rang,id,naslov,tip,st_epizod,leto,ogledi,ocena 
1463,#area37924,Ani ni Tsukeru Kusuri wa Nai! 2,TV,24,2018,9782,7.5
1464,#area34618,Blend S,TV,12,2017,226338,7.5
1465,#area35459,Boku no Hero Academia: Training of the Dead,OVA,1,2017,72051,7.5
1466,#area14967,Boku wa Tomodachi ga Sukunai Next,TV,12,2013,312750,7.5
1467,#area14345,Btooom!,TV,12,2012,498863,7.5
1468,#area2768,CLAMP in Wonderland 2,Music,1,2007,16161,7.5
1469,#area35756,Comic Girls,TV,12,2018,70512,7.5
1470,#area6573,Darker than Black: Ryuusei no Gemini,TV,12,2009,287336,7.5
1471,#area18507,Free!,TV,12,2013,381539,7.5
1472,#area37349,Goblin Slayer,TV,12,2018,254146,7.5
1473,#area9366,Kaichou wa Maid-sama!: Omake dayo!,Special,1,2011,71468,7.5
1474,#area3449,Kamichu! Specials,Special,4,2005,8322,7.5
1475,#area1095,Kidou Keisatsu Patlabor the Movie,Movie,1,1989,22061,7.5
1476,#area2458,Kimagure Orange☆Road OVA,OVA,8,1989,4516,7.5
1477,#area2971,Kyou kara Maou! R,OVA,5,2007,17458,7.5
1478,#area5713,Minami-ke Betsubara,OVA,1,2009,24555,7.5
1479,#area36936,Mirai no Mirai,Movie,1,2018,21089,7.5
1480,#area7651,Ningen Shikkaku: Director&#039;s Cut-ban,Movie,1,2009,5635,7.5
1481,#area22539,"One More Time, One More Chance",Music,1,2007,9670,7.5
1482,#area2835,Patalliro!,TV,49,1982,3790,7.5
1483,#area34514,Pokemon Generations,ONA,18,2016,19035,7.5
1484,#area166,Samurai 7,TV,26,2004,90805,7.5
1485,#area18523,Senyuu. 2,TV,13,2013,42436,7.5
1486,#area2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",Movie,1,1996,5523,7.5
1487,#area34547,Shoukoku no Altair,TV,24,2017,43743,7.5
1488,#area14189,Tasogare Otome x Amnesia: Taima Otome,Special,1,2012,51270,7.5
1489,#area10731,Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,Movie,1,2011,7667,7.5
1490,#area2203,Waga Seishun no Arcadia: Mugen Kidou SSX,TV,22,1982,3759,7.5
1491,#area21435,Yama no Susume: Second Season,TV,24,2014,19199,7.5
1492,#area35672,Yama no Susume: Third Season,TV,13,2018,10467,7.5
1493,#area24627,Yamada-kun to 7-nin no Majo (OVA),OVA,2,2014,53878,7.5
1494,#area35626,Yao Shen Ji,ONA,40,2017,4367,7.5
1495,#area18497,Yozakura Quartet: Hana no Uta,TV,13,2013,84219,7.5
1496,#area36951,Yuu☆Yuu☆Hakusho: Two Shots,Special,2,2018,10582,7.5
1497,#area11235,Amagami SS+ Plus,TV,13,2012,100720,7.5
1498,#area2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Movie,1,2007,163506,7.5
1499,#area31553,Charlotte: Tsuyoimono-tachi,Special,1,2016,70137,7.5
1500,#area27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,Special,1,2014,57012,7.5
1501,#area8687,Doraemon (2005),TV,316,2005,5630,7.5
1502,#area14837,Dragon Ball Z Movie 14: Kami to Kami,Movie,1,2013,104380,7.5
1503,#area1394,Future GPX Cyber Formula Saga,OVA,8,1996,1419,7.5
1504,#area17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,Movie,1,2013,43507,7.5
1505,#area4060,Grimm Masterpiece Theater,TV,24,1987,2770,7.5
1506,#area379,Heppoko Jikken Animation Excel♥Saga,TV,26,1999,81629,7.5
1507,#area28607,Hetalia: The World Twinkle,ONA,15,2015,24489,7.5
1508,#area2037,Hime-chan no Ribbon,TV,61,1992,4959,7.5
1509,#area3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,Special,1,2007,19745,7.5
1510,#area15813,Majokko Shimai no Yoyo to Nene,Movie,1,2013,11871,7.5
1511,#area8100,Mardock Scramble: The First Compression,Movie,1,2010,54720,7.5
1512,#area14527,Medaka Box Abnormal,TV,12,2012,93760,7.5
1513,#area34136,Orange: Mirai,Movie,1,2016,55421,7.5
1514,#area8476,Otome Youkai Zakuro,TV,13,2010,81178,7.5
1515,#area13587,Persona 4 the Animation: No One is Alone,Special,1,2012,33167,7.5
1516,#area3420,Shigofumi,TV,12,2008,66750,7.5
1517,#area1913,Shonan Junai Gumi!,OVA,5,1994,27286,7.5
1518,#area2923,Shugo Chara!,TV,51,2007,148980,7.5
1519,#area5262,Shugo Chara!! Doki,TV,51,2008,72845,7.5
1520,#area5958,Sora no Otoshimono,TV,13,2009,310868,7.5
1521,#area7858,Sora no Otoshimono: Project Pink,OVA,1,2010,78878,7.5
1522,#area15731,Tamayura: More Aggressive,TV,12,2013,13642,7.5
1523,#area200,Tenshi na Konamaiki,TV,50,2002,18871,7.5
1524,#area3613,Toshokan Sensou,TV,12,2008,49837,7.5
1525,#area1459,Uchuu no Kishi Tekkaman Blade,TV,49,1992,10845,7.5
1526,#area1651,Uchuu Senkan Yamato 2,TV,26,1978,5054,7.5
1527,#area36910,Wu Geng Ji 2nd Season,ONA,42,2017,715,7.5
1528,#area33302,Yowamushi Pedal: Spare Bike,Movie,1,2016,7034,7.5
1529,#area102,Aishiteruze Baby★★,TV,26,2004,76973,7.5
1530,#area586,Ayakashi: Japanese Classic Horror,TV,11,2006,45160,7.5
1531,#area1686,Bleach Movie 1: Memories of Nobody,Movie,1,2006,183634,7.5
1532,#area33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,OVA,1,2017,66031,7.5
1533,#area12187,Carnival Phantasm EX Season,OVA,1,2011,31028,7.5
1534,#area8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Movie,1,2012,120870,7.5
1535,#area2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,1,2006,3855,7.5
1536,#area10765,Hikaru no Go: Tokubetsu-hen - Sabaki no Ichikyoku! Inishie no Hana yo Sake!!,OVA,1,2002,5276,7.5
1537,#area36884,Hisone to Maso-tan,TV,12,2018,38336,7.5
1538,#area34933,Kakegurui,TV,12,2017,330826,7.5
1539,#area1289,Kidou Keisatsu Patlabor: New OVA,OVA,16,1990,5482,7.5
1540,#area32949,Kuzu no Honkai,TV,12,2017,278445,7.5
1541,#area98,Mai-HiME,TV,26,2004,89302,7.5
1542,#area593,Mugen no Ryvius,TV,26,1999,30034,7.5
1543,#area32566,Noblesse: Pamyeol-ui Sijak,OVA,1,2015,22578,7.5
1544,#area6187,Nodame Cantabile OVA,OVA,1,2009,21138,7.5
1545,#area1212,Oban Star-Racers,TV,26,2006,33352,7.5
1546,#area1047,On Your Mark,Music,1,1995,18910,7.5
1547,#area10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,ONA,4,2011,134113,7.5
1548,#area10257,Pretty Rhythm: Aurora Dream,TV,51,2011,12606,7.5
1549,#area5671,Saki,TV,25,2009,67684,7.5
1550,#area30736,Shingeki no Bahamut: Virgin Soul,TV,24,2017,136049,7.5
1551,#area8557,Shinryaku! Ika Musume,TV,12,2010,126933,7.5
1552,#area13267,Shinryaku!! Ika Musume,OVA,3,2012,18103,7.5
1553,#area5712,Tanoshii Muumin Ikka Bouken Nikki,TV,26,1991,3592,7.5
1554,#area3712,Zero no Tsukaima: Princesses no Rondo,TV,12,2008,289285,7.5
1555,#area29,Zipang,TV,26,2004,12798,7.5
1556,#area24919,Aoki Hagane no Arpeggio: Ars Nova DC,Movie,1,2015,18283,7.5
1557,#area1681,Brave Story,Movie,1,2006,31313,7.5
1558,#area13349,Chouyaku Hyakuninisshu: Uta Koi.,TV,13,2012,19884,7.5
1559,#area1474,City Hunter: Ai to Shukumei no Magnum,Movie,1,1989,4433,7.5
1560,#area1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Special,1,1999,3241,7.5
1561,#area6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,OVA,1,2009,8848,7.5
1562,#area9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,Movie,1,2006,3116,7.5
1563,#area901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",Movie,1,1993,93235,7.5
1564,#area1747,Freedom,OVA,7,2006,17224,7.5
1565,#area19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,Movie,1,2014,27765,7.5
1566,#area15613,Hakkenden: Touhou Hakken Ibun,TV,13,2013,78121,7.5
1567,#area5291,Hokuto no Ken Zero: Kenshirou Den,Movie,1,2008,6321,7.5
1568,#area36824,Huyao Xiao Hongniang: Nan Guo,ONA,26,2017,3239,7.5
1569,#area35413,Imouto sae Ireba Ii.,TV,12,2017,137212,7.5
1570,#area12679,Joshiraku,TV,13,2012,72525,7.5
1571,#area22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,Special,1,2013,23691,7.5
1572,#area34318,Mekakucity V&#039;s,Music,4,2014,3106,7.5
1573,#area20541,Mikakunin de Shinkoukei,TV,12,2014,207649,7.5
1574,#area23281,Psycho-Pass 2,TV,11,2014,351119,7.5
1575,#area34549,Ryuu no Haisha,Special,2,2017,26655,7.5
1576,#area5854,Shin Chou Kyou Ryo: Condor Hero III,TV,26,2008,1901,7.5
1577,#area2596,Shinreigari: Ghost Hound,TV,22,2007,99220,7.5
1578,#area1642,Sugar Sugar Rune,TV,51,2005,22387,7.5
1579,#area11889,The iDOLM@STER: 765 Pro to Iu Monogatari,Special,1,2012,17047,7.5
1580,#area9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara,OVA,1,2010,45972,7.5
1581,#area24365,Tonari no Seki-kun Specials,Special,2,2014,21114,7.5
1582,#area33094,WWW.Working!!,TV,13,2016,90311,7.5
1583,#area6408,&quot;Bungaku Shoujo&quot; Movie,Movie,1,2010,50669,7.5
1584,#area36934,Captain Tsubasa (2018),TV,52,2018,36648,7.5
1585,#area59,Chobits,TV,26,2002,331998,7.5
1586,#area1069,Chou Denji Machine Voltes V,TV,40,1977,4234,7.5
1587,#area24655,Date A Live Movie: Mayuri Judgment,Movie,1,2015,89158,7.5
1588,#area5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,Movie,1,2008,2712,7.5
1589,#area3213,Ganbare Genki,TV,35,1980,1294,7.5
1590,#area852,Gokinjo Monogatari,TV,50,1995,9589,7.5
1591,#area35889,Hakata Tonkotsu Ramens,TV,12,2018,82515,7.5
1592,#area6895,Hakuouki,TV,12,2010,116590,7.5
1593,#area34281,High School DxD Hero,TV,12,2018,150035,7.5
1594,#area3652,Higurashi no Naku Koro ni Rei,OVA,5,2009,123145,7.5
1595,#area1773,Hokuto no Ken: Raoh Gaiden Junai-hen,Movie,1,2006,7001,7.5
1596,#area142,Kamikaze Kaitou Jeanne,TV,44,1999,38173,7.5
1597,#area6604,Kuruneko,TV,50,2009,3338,7.5
1598,#area9834,Level E,TV,13,2011,68491,7.5
1599,#area32526,Love Live! Sunshine!!,TV,13,2016,96670,7.5
1600,#area435,Magic Knight Rayearth,TV,20,1994,43067,7.5
1601,#area12053,Mardock Scramble: The Third Exhaust,Movie,1,2012,27132,7.5
1602,#area35828,Miira no Kaikata,TV,12,2018,48948,7.5
1603,#area3199,Nanatsu no Umi no Tico,TV,39,1994,3157,7.5
1604,#area10075,Naruto x UT,OVA,1,2011,30682,7.5
1605,#area8246,Naruto: Shippuuden Movie 4 - The Lost Tower,Movie,1,2010,120343,7.5
1606,#area32026,Osomatsu-san Special,Special,1,2016,8413,7.5
1607,#area490,Paniponi Dash!,TV,26,2005,45956,7.5
1608,#area64,Rozen Maiden,TV,12,2004,153753,7.5
1609,#area131,Saiyuuki Reload Gunlock,TV,26,2004,16294,7.5
1610,#area879,Simoun,TV,26,2006,30978,7.5
1611,#area1728,Super GALS! Kotobuki Ran,TV,52,2001,12756,7.5
1612,#area5538,Tegamibachi: Hikari to Ao no Gensou Yawa,Special,1,2008,12067,7.5
1613,#area3974,Tetsuwan Birdy Decode,TV,13,2008,65566,7.5
1614,#area11553,Toradora!: Bentou no Gokui,Special,1,2011,98388,7.5
1615,#area28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,OVA,1,2015,70700,7.5
1616,#area28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,Movie,1,2016,31011,7.5
1617,#area5075,Yuusha Keisatsu J-Decker,TV,48,1994,1799,7.5
1618,#area35821,Chio-chan no Tsuugakuro,TV,12,2018,55625,7.5
1619,#area1477,City Hunter: The Secret Service,Special,1,1996,4108,7.5
1620,#area1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp; Heiji vs. Kid!,OVA,1,2006,10790,7.5
1621,#area34299,Digimon Adventure tri. 4: Soushitsu,Movie,1,2017,32196,7.5
1622,#area6922,Fate/stay night Movie: Unlimited Blade Works,Movie,1,2010,143074,7.5
1623,#area18465,Genshiken Nidaime,TV,13,2013,37114,7.5
1624,#area35321,Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,OVA,1,2017,11621,7.5
1625,#area31158,Hetalia: The World Twinkle Specials,Special,3,2015,4526,7.5
1626,#area5228,Initial D Extra Stage 2,OVA,1,2008,18116,7.5
1627,#area2330,Jibaku-kun,TV,26,1999,8200,7.5
1628,#area9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Special,3,2010,14080,7.5
1629,#area5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Movie,1,2009,2733,7.5
1630,#area10209,Kore wa Zombie Desu ka? OVA,OVA,2,2011,96832,7.5
1631,#area1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,OVA,1,2005,18303,7.5
1632,#area36043,Net-juu no Susume Special,Special,1,2017,51035,7.5
1633,#area24227,Nisekoi OVA,OVA,3,2014,93833,7.5
1634,#area327,Puchi Pri*Yucie,TV,26,2002,9989,7.5
1635,#area28497,Rokka no Yuusha,TV,12,2015,348155,7.5
1636,#area5277,Sekirei: Pure Engagement,TV,13,2010,155756,7.5
1637,#area15793,Senki Zesshou Symphogear G,TV,13,2013,35832,7.5
1638,#area1072,Sweat Punch,OVA,5,2002,30159,7.5
1639,#area696,Tenchi Muyou!,TV,26,1995,50072,7.5
1640,#area2337,Tetsujin 28-gou (2004),TV,26,2004,2684,7.5
1641,#area1911,Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!,Movie,2,2006,9832,7.5
1642,#area1919,Urusei Yatsura OVA,OVA,11,1985,3499,7.5
1643,#area156,X,TV,24,2001,60294,7.5
1644,#area1195,Zero no Tsukaima,TV,13,2006,494469,7.5
1645,#area11759,Accel World,TV,24,2012,463120,7.5
1646,#area2548,Ai no Wakakusa Monogatari,TV,48,1987,4654,7.5
1647,#area5251,Angel Densetsu,OVA,2,1996,16362,7.5
1648,#area22839,Cross Road,Special,1,2014,39295,7.5
1649,#area26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,13,2014,195739,7.5
1650,#area17641,Date A Live: Date to Date,OVA,1,2013,102395,7.5
1651,#area7045,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,Movie,1,2000,3094,7.5
1652,#area356,Fate/stay night,TV,24,2006,536135,7.5
1653,#area134,Gunslinger Girl,TV,13,2003,134670,7.5
1654,#area37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,Special,1,2018,4421,7.5
1655,#area5998,Hottarake no Shima: Haruka to Mahou no Kagami,Movie,1,2009,7607,7.5
1656,#area1021,Kaikan Phrase,TV,44,1999,9644,7.5
1657,#area207,Lodoss-tou Senki,OVA,13,1990,39475,7.5
1658,#area3468,Maria-sama ga Miteru Specials,Special,7,2004,7137,7.5
1659,#area9181,Motto To LOVE-Ru,TV,12,2010,192435,7.5
1660,#area31,Neon Genesis Evangelion: Death &amp; Rebirth,Movie,1,1997,128998,7.5
1661,#area2680,One Piece: Straw Hat Theater,Special,5,2006,20460,7.5
1662,#area130,Saiyuuki Reload,TV,25,2003,23510,7.5
1663,#area3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,Special,1,2008,13448,7.5
1664,#area35847,SSSS.Gridman,TV,12,2018,81994,7.5
1665,#area25,Sunabouzu,TV,24,2004,88995,7.5
1666,#area1577,Taiho Shichau zo,OVA,4,1994,12349,7.5
1667,#area21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",Special,1,2014,3701,7.5
1668,#area1006,Tenchi Muyou! in Love,Movie,1,1996,17000,7.5
1669,#area12015,Tiger &amp; Bunny Movie 1: The Beginning,Movie,1,2012,17397,7.5
1670,#area34792,Yoake Tsugeru Lu no Uta,Movie,1,2017,17174,7.5
1671,#area3972,Yu☆Gi☆Oh! 5D&#039;s,TV,154,2008,69617,7.5
1672,#area8676,Amagami SS,TV,25,2010,217100,7.4
1673,#area18893,Aoki Hagane no Arpeggio: Ars Nova,TV,12,2013,111770,7.4
1674,#area5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,Special,1,2006,12099,7.4
1675,#area11633,Blood Lad,TV,10,2013,369296,7.4
1676,#area4186,Chrome Shelled Regios,TV,24,2009,140086,7.4
1677,#area4037,Cowboy Bebop: Yose Atsume Blues,Special,1,1998,26356,7.4
1678,#area21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,Movie,1,2014,1453,7.4
1679,#area13837,Detective Conan Bonus File: Fantasista Flower,OVA,1,2012,6115,7.4
1680,#area33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,Movie,1,2017,1044,7.4
1681,#area906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,Movie,1,1995,70145,7.4
1682,#area6291,Full Metal Panic! The Second Raid Episode 000,Special,1,2005,30671,7.4
1683,#area23311,Garo: Honoo no Kokuin,TV,24,2014,94922,7.4
1684,#area4061,Grimm Masterpiece Theater II,TV,23,1988,1604,7.4
1685,#area6399,Higashi no Eden: Falling Down,Music,1,2009,11665,7.4
1686,#area389,Karas,OVA,6,2005,51814,7.4
1687,#area35078,Mitsuboshi Colors,TV,12,2018,47459,7.4
1688,#area31414,Nijiiro Days,TV,24,2016,107806,7.4
1689,#area27787,Nisekoi:,TV,12,2015,312034,7.4
1690,#area5252,One Piece: Romance Dawn Story,OVA,1,2008,28338,7.4
1691,#area9124,Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,Special,1,2010,5906,7.4
1692,#area34300,Quanzhi Fashi,ONA,12,2016,42803,7.4
1693,#area165,RahXephon,TV,26,2002,83382,7.4
1694,#area13391,Rakuen Tsuihou,Movie,1,2014,66700,7.4
1695,#area792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Movie,1,1992,14774,7.4
1696,#area5355,Sengoku Basara,TV,12,2009,119240,7.4
1697,#area21573,Senki Zesshou Symphogear GX,TV,13,2015,26371,7.4
1698,#area5233,Slayers Evolution-R,TV,13,2009,24388,7.4
1699,#area2014,Taiho Shichau zo: Second Season,TV,26,2001,6691,7.4
1700,#area36432,Toaru Majutsu no Index III,TV,26,2018,82365,7.4
1701,#area31297,Tokyo Ghoul: &quot;Pinto&quot;,OVA,1,2015,99869,7.4
1702,#area181,Vandread: The Second Stage,TV,13,2001,42237,7.4
1703,#area2608,Wangan Midnight,TV,26,2007,16114,7.4
1704,#area183,Whistle!,TV,39,2002,10036,7.4
1705,#area798,Yomigaeru Sora: Rescue Wings,TV,12,2006,9387,7.4
1706,#area12149,AKB0048,TV,13,2012,46530,7.4
1707,#area1327,Aoki Densetsu Shoot!,TV,58,1993,9189,7.4
1708,#area10479,Beelzebub Specials,Special,16,2011,14438,7.4
1709,#area29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,TV,13,2015,116836,7.4
1710,#area17121,Dareka no Manazashi,Movie,1,2013,43272,7.4
1711,#area10703,Detective Conan OVA 11: A Secret Order from London,OVA,1,2011,8188,7.4
1712,#area2649,Doraemon: Obaachan no Omoide,Movie,1,2000,1235,7.4
1713,#area36491,Doupo Cangqiong,ONA,12,2017,2038,7.4
1714,#area17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Special,1,2013,52126,7.4
1715,#area31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,1,2015,49597,7.4
1716,#area551,Grappler Baki: Saidai Tournament-hen,TV,24,2001,23794,7.4
1717,#area35376,Himouto! Umaru-chan R,TV,12,2017,105472,7.4
1718,#area33241,Honobono Log,TV,10,2016,30841,7.4
1719,#area37621,Karakai Jouzu no Takagi-san OVA,OVA,1,2018,25598,7.4
1720,#area1454,Kemonozume,TV,13,2006,46831,7.4
1721,#area1424,Lupin III: Otakara Henkyaku Daisakusen!!,Special,1,2003,3895,7.4
1722,#area76,Mahou Shoujo Lyrical Nanoha,TV,13,2004,76681,7.4
1723,#area20221,Minami-ke Natsuyasumi,OVA,1,2013,12945,7.4
1724,#area14575,Minami-ke Omatase,OVA,1,2012,18881,7.4
1725,#area1091,Mobile Suit Gundam II: Soldiers of Sorrow,Movie,1,1981,16355,7.4
1726,#area1060,Oruchuban Ebichu,TV,24,1999,31530,7.4
1727,#area23421,Re:␣Hamatora,TV,12,2014,107574,7.4
1728,#area11499,Sankarea,TV,12,2012,330978,7.4
1729,#area2216,Shigurui,TV,12,2007,71464,7.4
1730,#area29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,12,2015,350787,7.4
1731,#area959,Shin Chou Kyou Ryo: Condor Hero,TV,26,2001,6344,7.4
1732,#area31327,Shokugeki no Souma OVA,OVA,2,2016,60647,7.4
1733,#area2555,Shoukoushi Cedie,TV,43,1988,2281,7.4
1734,#area33362,Starmyu 2nd Season,TV,12,2017,10470,7.4
1735,#area31680,Super Lovers,TV,10,2016,66075,7.4
1736,#area10713,Towa no Quon 2: Konton no Ranbu,Movie,1,2011,26573,7.4
1737,#area36653,Tsurune: Kazemai Koukou Kyuudoubu,TV,13,2018,34653,7.4
1738,#area35249,Uma Musume: Pretty Derby,TV,13,2018,51432,7.4
1739,#area4189,Winter Sonata,TV,26,2009,17452,7.4
1740,#area33758,Wu Geng Ji,ONA,30,2016,1381,7.4
1741,#area36848,Aishen Qiaokeli-ing... 2nd Season,ONA,15,2017,10665,7.4
1742,#area28405,Ansatsu Kyoushitsu: Deai no Jikan,Special,1,2014,54473,7.4
1743,#area68,Black Cat,TV,23,2005,190831,7.4
1744,#area17269,Captain Herlock,Movie,1,2013,37703,7.4
1745,#area1476,City Hunter: Hyakuman Dollar no Inbou,OVA,1,1990,3839,7.4
1746,#area25731,Cross Ange: Tenshi to Ryuu no Rondo,TV,25,2014,117648,7.4
1747,#area32930,Fairy Tail OVA (2016),OVA,3,2016,42612,7.4
1748,#area1391,Future GPX Cyber Formula,TV,37,1991,3772,7.4
1749,#area27631,God Eater,TV,13,2015,303015,7.4
1750,#area287,Grappler Baki (TV),TV,24,2001,41722,7.4
1751,#area33378,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",Movie,1,2017,7930,7.4
1752,#area38733,Hataraku Saibou: Kaze Shoukougun,Special,1,2018,3991,7.4
1753,#area31665,Hibike! Euphonium: Kakedasu Monaka,Special,1,2015,28858,7.4
1754,#area1852,Hidamari Sketch,TV,12,2007,54835,7.4
1755,#area37007,Hinomaruzumou,TV,24,2018,30370,7.4
1756,#area15591,Joshiraku OVA,OVA,1,2013,11972,7.4
1757,#area2204,Karakurizoushi Ayatsuri Sakon,TV,26,1999,7918,7.4
1758,#area520,Marmalade Boy Movie,Movie,1,1995,6948,7.4
1759,#area28149,Nihon Animator Mihonichi,ONA,35,2014,25039,7.4
1760,#area1203,Nitaboh,Movie,1,2004,5954,7.4
1761,#area10178,Otona Joshi no Anime Time,Special,4,2011,14471,7.4
1762,#area10445,Perfect Day,Music,1,2011,9384,7.4
1763,#area1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Movie,1,1994,11579,7.4
1764,#area16123,Saki Zenkoku-hen,TV,13,2014,24143,7.4
1765,#area30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,TV,12,2015,136897,7.4
1766,#area167,Scrapped Princess,TV,24,2003,71298,7.4
1767,#area8726,Soredemo Machi wa Mawatteiru,TV,12,2010,40507,7.4
1768,#area560,Soukyuu no Fafner: Right of Left - Single Program,Special,1,2005,11291,7.4
1769,#area24459,Tales of Zestiria: Doushi no Yoake,Special,1,2014,32495,7.4
1770,#area10294,Towa no Quon 1: Utakata no Kaben,Movie,1,2011,46819,7.4
1771,#area2129,True Tears,TV,13,2008,149205,7.4
1772,#area10798,UN-GO,TV,11,2011,107962,7.4
1773,#area30790,Yowamushi Pedal: Re:ROAD,Movie,1,2015,5568,7.4
1774,#area2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,OVA,4,1995,8106,7.4
1775,#area31485,Aikatsu Stars! Movie,Movie,1,2016,2593,7.4
1776,#area103,Akazukin Chacha,TV,74,1994,9686,7.4
1777,#area3076,Bishoujo Senshi Sailor Moon SuperS Special,Special,3,1995,15166,7.4
1778,#area1614,Captain Tsubasa: Road to 2002,TV,52,2001,29430,7.4
1779,#area1475,City Hunter: Bay City Wars,Movie,1,1990,3976,7.4
1780,#area15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,Movie,1,2015,67942,7.4
1781,#area8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,Movie,1,2010,1891,7.4
1782,#area2656,Doraemon Movie 25: Nobita no Wan Nyan Jikuuden,Movie,1,2004,2210,7.4
1783,#area23703,Gatchaman Crowds: Embrace,Special,1,2014,13750,7.4
1784,#area506,Glass no Kamen,TV,23,1984,5630,7.4
1785,#area242,Gokusen,TV,13,2004,27802,7.4
1786,#area32648,Handa-kun,TV,12,2016,129890,7.4
1787,#area9865,Hetalia Axis Powers Fan Disc,OVA,1,2010,10074,7.4
1788,#area31989,Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,Movie,1,2016,13771,7.4
1789,#area9938,Ikoku Meiro no Croisée The Animation,TV,12,2011,45977,7.4
1790,#area9032,Inazuma Eleven: Saikyou Gundan Ogre Shuurai,Movie,1,2010,11523,7.4
1791,#area489,Kamichu!,TV,12,2005,42296,7.4
1792,#area37447,Karakuri Circus,TV,36,2018,32234,7.4
1793,#area1878,Kaze no Shoujo Emily,TV,26,2007,4046,7.4
1794,#area32574,Kekkai Sensen: Ousama no Restaurant no Ousama,OVA,1,2016,22942,7.4
1795,#area3268,Mai-Otome 0: S.ifr,OVA,3,2008,12240,7.4
1796,#area2954,Maria-sama ga Miteru 3rd Specials,Special,5,2006,5745,7.4
1797,#area3469,Maria-sama ga Miteru: Haru Specials,Special,6,2004,6480,7.4
1798,#area10110,Mayo Chiki!,TV,13,2011,285265,7.4
1799,#area6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Movie,1,2009,111835,7.4
1800,#area34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",OVA,1,2017,42471,7.4
1801,#area19369,Outbreak Company,TV,12,2013,203881,7.4
1802,#area13429,Sakasama no Patema: Beginning of the Day,Special,4,2012,21424,7.4
1803,#area34494,Sakura Quest,TV,25,2017,91173,7.4
1804,#area24037,Selector Spread WIXOSS,TV,12,2014,58092,7.4
1805,#area2254,Sentou Mecha Xabungle,TV,50,1982,2507,7.4
1806,#area960,Shin Chou Kyou Ryo: Condor Hero II,TV,26,2005,2733,7.4
1807,#area20977,Tonari no Seki-kun OVA,OVA,1,2014,27809,7.4
